                -0.53433E-06                -0.73137E-03                 0.73175E-06                 0.61342E-03                 0.74950E-05                -0.26183E-02                -0.30822E-05                -0.23279E-02                 0.12722E-05                 0.31629E-02                 0.20534E-04                -0.34765E-02
                -0.47017E-06                -0.68607E-03                 0.58841E-06                 0.27225E-02                 0.37221E-05                -0.24822E-02                -0.28037E-05                -0.22140E-02                 0.11082E-05                 0.72062E-02                 0.74562E-05                -0.33388E-02
                -0.41141E-06                -0.64182E-03                 0.44172E-06                 0.80232E-02                -0.48613E-05                -0.23398E-02                -0.25127E-05                -0.20918E-02                 0.96550E-06                 0.12847E-01                -0.13098E-04                -0.31761E-02
                -0.35907E-06                -0.59973E-03                 0.28759E-06                 0.59287E-02                -0.16926E-05                -0.21925E-02                -0.22132E-05                -0.19618E-02                 0.86797E-06                 0.11261E-01                -0.74101E-05                -0.29862E-02
                -0.31298E-06                -0.56008E-03                 0.13326E-06                 0.96358E-03                 0.56831E-05                -0.20417E-02                -0.19125E-05                -0.18252E-02                 0.80244E-06                 0.42878E-02                 0.12450E-04                -0.27713E-02
                -0.27202E-06                -0.52233E-03                -0.85289E-08                 0.21473E-02                 0.44273E-05                -0.18883E-02                -0.16202E-05                -0.16839E-02                 0.73914E-06                 0.45219E-02                 0.10046E-04                -0.25376E-02
                -0.23465E-06                -0.48534E-03                -0.13030E-06                 0.65712E-02                -0.17805E-05                -0.17333E-02                -0.13460E-05                -0.15401E-02                 0.67435E-06                 0.12620E-01                -0.86771E-05                -0.22949E-02
                -0.19947E-06                -0.44766E-03                -0.22458E-06                 0.72000E-02                -0.26671E-05                -0.15778E-02                -0.10980E-05                -0.13962E-02                 0.61772E-06                 0.12531E-01                -0.94476E-05                -0.20542E-02
                -0.16553E-06                -0.40798E-03                -0.28532E-06                 0.23749E-02                 0.26634E-05                -0.14224E-02                -0.88105E-06                -0.12544E-02                 0.56479E-06                 0.51504E-02                 0.43777E-05                -0.18262E-02
                -0.13270E-06                -0.36549E-03                -0.31150E-06                 0.54045E-03                 0.43067E-05                -0.12684E-02                -0.69660E-06                -0.11170E-02                 0.49978E-06                 0.42659E-02                 0.66474E-05                -0.16186E-02
                -0.10166E-06                -0.32010E-03                -0.30362E-06                 0.59274E-02                -0.27114E-06                -0.11169E-02                -0.54345E-06                -0.98534E-03                 0.41760E-06                 0.10195E-01                -0.31564E-05                -0.14357E-02
                -0.73601E-07                -0.27261E-03                -0.26430E-06                 0.78813E-02                -0.18835E-05                -0.96945E-03                -0.41841E-06                -0.86036E-03                 0.32926E-06                 0.13466E-01                -0.71631E-05                -0.12770E-02
                -0.49804E-07                -0.22457E-03                -0.20061E-06                 0.31326E-02                 0.11749E-05                -0.82758E-03                -0.31743E-06                -0.74242E-03                 0.24243E-06                 0.77727E-02                 0.33964E-06                -0.11383E-02
                -0.31188E-07                -0.17804E-03                -0.12103E-06                 0.82554E-03                 0.24564E-05                -0.69303E-03                -0.23638E-06                -0.63151E-03                 0.15398E-06                 0.26602E-02                 0.57266E-05                -0.10124E-02
                -0.17871E-07                -0.13519E-03                -0.36118E-07                 0.41569E-02                 0.12177E-05                -0.56747E-03                -0.17136E-06                -0.52744E-03                 0.65747E-07                 0.87787E-02                 0.49021E-06                -0.89154E-03
                -0.92619E-08                -0.97917E-04                 0.35997E-07                 0.78395E-02                 0.11875E-06                -0.45241E-03                -0.11933E-06                -0.43016E-03                -0.65156E-08                 0.13989E-01                -0.36075E-05                -0.76911E-03
                -0.43118E-08                -0.67491E-04                 0.79555E-07                 0.52038E-02                 0.49210E-06                -0.34915E-03                -0.78250E-07                -0.33989E-03                -0.49315E-07                 0.88514E-02                -0.23412E-07                -0.64131E-03
                -0.17543E-08                -0.44324E-04                 0.97370E-07                 0.27551E-03                 0.10817E-05                -0.25863E-03                -0.46912E-07                -0.25736E-03                -0.68225E-07                 0.37311E-02                 0.33552E-05                -0.50869E-03
